zipcode,bldgtype,eui,wui,ghg,ess,electricity,natural_gas,gfa,year
10025,Multifamily Housing,112.1,31.49,4.4,74.0,1182971.3,6043835.1,96699.0,1918
10001,Multifamily Housing,98.0,26.62,3.76,82.0,1036002.9,3278674.4,70677.0,1964
10023,Multifamily Housing,98.4,44.72,3.89,74.0,924234.0,4445399.7,81821.0,1924
10003,Multifamily Housing,150.2,41.48,5.46,13.0,5766522.4,12551953.0,215923.0,1959
10028,Multifamily Housing,230.1,37.84,9.25,3.0,1722955.9,8739583.3,66738.0,1981
10024,Multifamily Housing,156.5,35.33,5.58,33.0,1790520.8,3420466.5,61050.0,1990
10019,Multifamily Housing,184.7,44.45,7.16,10.0,2707482.0,7768397.2,91153.0,1950
11360,Multifamily Housing,134.1,51.97,5.19,32.0,2322435.7,8314030.4,124877.0,1981
10024,Multifamily Housing,148.6,34.44,5.77,9.0,720711.6,3128015.7,39843.0,1920
10023,Multifamily Housing,106.8,20.34,4.04,85.0,1794234.8,6509948.3,125000.0,1917
11355,Multifamily Housing,108.5,65.01,3.97,77.0,2641495.4,6164987.7,141450.0,1989
11355,Multifamily Housing,136.1,51.17,5.23,41.0,2405521.9,8362904.0,125626.0,1964
11355,Multifamily Housing,94.9,60.24,3.73,90.0,675102.7,2851980.1,56700.0,1996
11355,Multifamily Housing,74.1,30.78,2.78,97.0,1301305.0,3607179.0,110593.0,2012
10453,Multifamily Housing,120.9,75.37,4.66,63.0,1134915.6,3934711.8,66400.0,1925
10025,Multifamily Housing,113.4,35.53,4.28,50.0,1979406.0,6309669.3,119315.0,1920
10453,Multifamily Housing,92.4,40.77,3.55,94.0,796859.8,2621413.2,59190.0,1927
10453,Multifamily Housing,116.4,56.83,4.7,69.0,641744.8,3123996.6,47444.0,1928
10452,Multifamily Housing,112.9,80.27,4.4,75.0,1391844.7,4719145.2,85005.0,2007
11207,Multifamily Housing,161.0,108.87,6.13,28.0,1169895.2,3217961.9,44800.0,1963
11226,Multifamily Housing,158.3,150.66,7.91,25.0,889569.3,1972525.8,62634.0,1940
11378,Non-Refrigerated Warehouse,95.9,2.48,3.61,74.0,1740050.3,5862930.0,129043.0,1990
10006,Multifamily Housing,177.7,120.22,6.21,23.0,9207554.2,231990.6,227463.0,1929
10453,Multifamily Housing,117.6,69.01,4.64,53.0,968897.3,4201072.6,66604.0,1925
10453,Multifamily Housing,121.9,73.12,4.86,75.0,1475573.2,6574596.8,98718.0,1924
10018,Office,138.3,10.01,4.67,92.0,10861604.4,266730.0,279374.0,1928
11418,Multifamily Housing,109.1,56.8,4.45,76.0,1034456.5,5667000.0,88272.0,1925
10039,Multifamily Housing,179.5,69.12,7.07,26.0,674594.7,2985854.6,30900.0,1920
10016,Office,168.6,5.9,5.46,72.0,13528829.5,435.3,272000.0,1916
10017,Office,204.3,9.24,6.88,75.0,18342175.3,4048.5,325852.0,1950
11225,Multifamily Housing,129.9,69.1,5.33,62.0,1090273.3,7443028.1,92294.0,1932
11230,Multifamily Housing,104.8,82.69,4.28,75.0,974574.3,5093465.7,83370.0,1930
11220,Multifamily Housing,99.7,43.12,4.14,84.0,893081.4,5837416.6,94080.0,1930
11230,Multifamily Housing,103.9,52.15,4.24,85.0,964361.2,5284680.3,86319.0,1933
11230,Multifamily Housing,106.8,45.92,4.51,70.0,648635.2,4897575.8,70434.0,1928
10468,Multifamily Housing,126.1,85.0,5.24,51.0,632657.4,4137966.5,52668.0,1933
10019,Office,279.5,62.61,9.62,37.0,9001445.5,4782345.0,139008.0,1928
10017,Office,159.6,21.3,5.66,76.0,6884382.2,2215.2,166934.0,1928
10001,Office,128.3,24.64,4.9,95.0,3538526.7,2042.4,110000.0,1930
10018,Other,133.8,7.76,5.32,77.0,3750459.4,1082530.9,120000.0,1912
11211,Multifamily Housing,147.1,85.41,5.17,34.0,1514120.0,2728240.9,54031.0,2008
11215,Multifamily Housing,149.6,39.04,4.76,33.0,5937376.7,4239690.6,158063.0,2010
11229,Multifamily Housing,119.0,49.3,4.88,65.0,1518195.0,7819269.3,112701.0,1962
10039,Multifamily Housing,169.1,35.25,5.76,13.0,3932323.1,4799642.8,104740.0,2001
11226,Multifamily Housing,111.3,69.36,4.76,73.0,1786474.5,9239549.8,139808.0,1927
11213,Multifamily Housing,94.3,55.6,3.76,90.0,759027.2,4332188.5,79200.0,1944
11238,Multifamily Housing,128.1,41.58,5.04,66.0,1675009.5,8018464.1,113924.0,1905
11226,Multifamily Housing,117.3,94.53,4.89,77.0,432006.7,2957550.4,39960.0,1926
10002,Multifamily Housing,163.8,75.2,6.09,38.0,922708.1,2465148.4,34904.0,1900
10022,Office,166.6,13.87,5.04,54.0,3708786.4,1646673.4,82576.0,2015
10012,Office,156.9,19.2,4.77,79.0,5543719.9,1694829.5,121964.0,1900
11225,Multifamily Housing,102.4,67.82,4.14,68.0,408986.2,2332958.7,38650.0,1927
11226,Multifamily Housing,140.1,63.86,5.88,44.0,364626.6,3119449.9,33702.0,1937
11213,Multifamily Housing,151.4,50.98,6.14,37.0,416194.9,3063977.7,32500.0,1935
11238,Multifamily Housing,125.5,43.49,5.12,92.0,302960.2,1961940.7,25600.0,1930
11233,Multifamily Housing,100.2,38.23,3.76,84.0,1068640.6,2648696.8,62549.0,2011
11201,Multifamily Housing,188.9,65.92,6.49,39.0,4162048.2,5093266.8,98607.0,2007
11212,Multifamily Housing,124.7,74.25,5.07,97.0,915327.1,4624677.7,64496.0,2012
10016,Retail Store,105.5,3.33,3.4,90.0,13128171.7,6375202.9,470000.0,1960
10001,Office,141.6,57.79,5.29,87.0,3566978.3,2962260.6,113000.0,1913
10001,Office,278.2,0.76,10.27,9.0,3316675.6,3341036.2,54118.0,1906
10011,Multifamily Housing,181.4,37.43,6.56,23.0,9061943.4,17675559.8,265638.0,2005
11362,Multifamily Housing,60.8,59.09,1.95,96.0,817617.3,516580.0,51150.0,1939
10027,Multifamily Housing,107.3,20.99,3.85,44.0,1951069.5,4021412.1,100335.0,2006
11363,Multifamily Housing,52.1,38.09,1.52,100.0,1675057.4,214062.7,105336.0,1960
10455,Multifamily Housing,152.3,50.05,5.18,62.0,3393042.8,4759929.8,106936.0,2009
10019,Multifamily Housing,136.6,50.12,6.31,47.0,2983287.4,101416.1,110172.0,1986
10036,Multifamily Housing,209.5,162.43,7.49,79.0,9156969.4,16503365.1,225464.0,1920
10463,Multifamily Housing,160.0,79.66,6.04,33.0,2495757.0,7060213.5,98660.0,2000
10455,Multifamily Housing,153.3,122.94,5.84,47.0,1722805.0,5580412.0,76876.0,1920
10472,Multifamily Housing,153.6,162.62,6.85,13.0,430031.1,3333235.2,31400.0,1928
10467,Multifamily Housing,110.4,41.98,6.25,77.0,326702.9,93172.0,25250.0,1926
10463,Multifamily Housing,145.3,79.66,5.89,39.0,439746.2,2218783.3,26632.0,2006
10463,Multifamily Housing,105.4,46.75,3.85,85.0,919327.6,2319283.2,53191.0,2014
10463,Multifamily Housing,180.4,77.71,7.11,13.0,917953.6,3823810.1,40033.0,2003
10468,Multifamily Housing,141.3,81.69,5.83,33.0,612309.1,3405786.8,40372.0,1931
10011,Multifamily Housing,209.5,106.81,7.3,45.0,3207189.1,5058550.0,75767.0,1904
10016,Multifamily Housing,166.9,103.24,5.69,65.0,7290119.4,9427350.0,201429.0,1904
10002,Multifamily Housing,186.6,63.98,6.44,56.0,4132531.9,5972912.0,106166.0,2010
10035,Multifamily Housing,119.8,70.67,4.49,56.0,739539.5,1928229.9,37429.0,2010
10014,Multifamily Housing,121.0,40.78,4.62,66.0,834026.7,2560431.3,45426.0,1956
10012,Multifamily Housing,123.0,22.58,4.59,23.0,745275.3,2266748.6,40607.0,1900
10023,Multifamily Housing,121.0,42.75,6.21,99.0,1229805.6,116772.3,71907.0,1923
10012,Multifamily Housing,106.0,22.44,3.69,46.0,1115221.7,1906878.8,54300.0,1900
10024,Multifamily Housing,199.7,36.55,6.45,7.0,1322541.3,1143100.0,27582.0,1988
10029,Multifamily Housing,128.0,30.95,3.78,76.0,4096436.7,79455.0,112559.0,1928
10023,Multifamily Housing,165.5,36.21,7.29,16.0,4220988.2,1751985.0,135958.0,1925
10075,Multifamily Housing,160.1,35.31,5.71,24.0,5509257.3,9954158.0,178173.0,2000
11201,Multifamily Housing,141.5,39.45,5.07,54.0,6294780.4,10488311.2,220000.0,2011
10026,Multifamily Housing,80.3,13.86,2.89,92.0,1943404.8,3723880.5,128243.0,2007
10033,Multifamily Housing,161.1,91.83,8.94,17.0,1099276.4,98900.6,54000.0,1909
10013,Multifamily Housing,189.4,50.48,6.09,3.0,4164621.5,3532480.3,91412.0,2007
11215,Multifamily Housing,128.2,31.04,4.49,61.0,1582394.6,2508230.7,60915.0,2009
10024,Multifamily Housing,116.9,16.69,4.28,88.0,2405894.3,5502709.6,118168.0,1909
10040,Multifamily Housing,134.2,42.75,7.63,91.0,1190378.6,9894140.5,218536.0,1954
10065,Multifamily Housing,170.8,27.02,6.35,6.0,9924057.9,19818763.0,304209.0,2008
11249,Multifamily Housing,102.4,37.85,3.19,98.0,1679045.2,1066021.9,64423.0,1900
10024,Multifamily Housing,101.6,27.01,3.94,100.0,2163679.2,8461108.1,162676.0,1928
11103,Multifamily Housing,72.5,58.05,3.63,98.0,691779.1,201636.7,61016.0,1928
10039,Multifamily Housing,199.1,90.7,7.89,7.0,2582987.4,10609788.5,100421.0,1972
10019,Multifamily Housing,120.8,26.73,4.15,45.0,2962192.3,3644239.3,109797.0,2008
11375,Other,152.1,33.77,4.84,50.0,1378897.6,722734.0,33150.0,1962
11249,Multifamily Housing,109.2,28.36,2.98,64.0,3127691.1,51181.3,93806.0,2011
10013,Multifamily Housing,123.5,27.29,3.96,48.0,8872882.2,6443956.8,285000.0,2007
11215,Multifamily Housing,104.4,38.91,3.3,76.0,817455.4,701183.4,33210.0,2007
10023,Multifamily Housing,143.9,41.82,6.16,44.0,6000305.7,330420.6,199635.0,1982
10011,Multifamily Housing,140.6,57.5,5.34,83.0,951498.3,2913187.4,44800.0,1930
10011,Multifamily Housing,91.5,36.37,3.42,81.0,857403.7,1778914.1,49816.0,1930
10003,Multifamily Housing,169.5,34.06,5.67,35.0,1564911.4,1777313.0,41081.0,2006
10013,Multifamily Housing,93.3,28.3,3.34,54.0,3070339.5,5984971.8,176493.0,1913
10016,Multifamily Housing,112.9,21.47,3.94,63.0,4283013.6,6268797.5,180854.0,2013
10472,Multifamily Housing,145.9,143.94,6.03,42.0,1231296.8,6691200.3,77000.0,1931
10472,Multifamily Housing,153.4,135.72,6.41,34.0,1174298.7,7333080.3,77000.0,1931
10065,Multifamily Housing,199.9,52.81,9.46,5.0,8865003.8,599171.9,265306.0,1920
11230,Multifamily Housing,111.6,36.8,4.61,62.0,1403444.8,9521209.4,136800.0,1948
10025,Multifamily Housing,122.3,46.99,4.74,67.0,6166068.4,24570557.5,390628.0,1961
10021,Multifamily Housing,117.9,28.38,6.14,73.0,1169698.7,144990.9,88488.0,1938
10075,Multifamily Housing,105.2,26.92,5.28,92.0,932457.6,81677.4,60988.0,1930
10028,Multifamily Housing,140.6,44.67,6.53,30.0,1549097.4,87145.5,64490.0,1961
10075,Multifamily Housing,105.8,35.52,5.26,86.0,858767.1,152547.1,55000.0,1920
10038,Multifamily Housing,166.3,21.78,5.48,8.0,3090939.9,3038273.0,79470.0,1900
10023,Multifamily Housing,142.7,25.49,4.52,45.0,5266631.6,3987227.3,150155.0,1910
11217,Multifamily Housing,92.5,41.06,3.67,85.0,679324.9,3360293.4,65000.0,1927
10027,Multifamily Housing,150.8,31.32,4.74,15.0,5458709.6,3305723.5,139130.0,2008
10007,Multifamily Housing,141.8,18.83,5.06,28.0,1135219.3,2682728.4,48079.0,1920
11230,Multifamily Housing,117.2,47.9,4.78,52.0,1830801.9,10147693.4,146680.0,1948
10128,Multifamily Housing,308.6,1417.52,10.17,1.0,4065427.0,3127346.7,51746.0,1975
10001,Office,151.9,0.0,5.91,75.0,7978935.3,8330.3,216841.0,1926
11230,Multifamily Housing,106.3,61.41,4.52,68.0,611689.8,4446799.5,64200.0,1938
11230,Multifamily Housing,118.4,7.34,5.06,56.0,664493.3,5175809.1,66000.0,1938
11229,Multifamily Housing,113.6,6.25,4.73,62.0,557955.1,3614240.7,51000.0,1940
11230,Multifamily Housing,102.0,86.83,4.23,83.0,560372.5,3203959.3,52000.0,1938
11235,Multifamily Housing,114.9,44.57,4.62,62.0,821728.8,3670988.0,57960.0,1935
10468,Multifamily Housing,160.4,70.12,6.6,31.0,1162789.6,7445949.9,75560.0,1959
11104,Multifamily Housing,136.9,74.26,5.53,31.0,659583.1,3562973.5,44825.0,1931
10033,Multifamily Housing,93.4,39.07,4.96,86.0,1726418.0,619381.8,150105.0,1967
10014,Multifamily Housing,199.8,25.97,6.27,2.0,1876645.5,1273806.7,37298.0,1915
10024,Multifamily Housing,124.0,44.05,6.5,61.0,1235143.1,817484.8,89840.0,1949
11230,Multifamily Housing,101.4,65.81,4.05,80.0,998691.3,3294121.9,65019.0,1925
10457,Multifamily Housing,113.8,150.8,4.45,87.0,761642.3,3265603.4,54145.0,1931
10030,Multifamily Housing,81.8,29.05,3.06,93.0,437576.8,1356209.1,36169.0,1994
11233,Multifamily Housing,120.0,105.25,4.75,73.0,441266.3,2016376.0,30800.0,1926
11103,Multifamily Housing,98.2,29.39,5.7,84.0,750483.3,144488.0,71166.0,1930
11106,Multifamily Housing,135.7,38.13,7.18,76.0,443296.2,102053.0,32500.0,1931
10011,Multifamily Housing,74.6,27.48,2.76,95.0,643611.8,1240537.5,44586.0,1900
11238,Multifamily Housing,152.4,54.01,5.91,18.0,4322505.7,17267500.7,220000.0,1926
10010,Multifamily Housing,115.4,28.87,3.89,55.0,1187653.6,1535503.1,48020.0,2004
10007,Multifamily Housing,120.1,26.45,4.44,49.0,2334540.0,5949959.8,117714.0,1915
10463,Multifamily Housing,112.7,31.71,4.48,73.0,2195040.3,11333021.3,178001.0,1955
10457,Multifamily Housing,124.4,58.94,4.85,63.0,2200974.7,3240493.3,93327.0,2002
10457,Multifamily Housing,134.8,91.76,5.05,64.0,1434063.2,3630043.4,63340.0,1995
10460,Multifamily Housing,111.1,71.36,4.02,73.0,1969633.9,3567507.0,90651.0,2010
10025,Multifamily Housing,77.2,24.22,3.74,99.0,2432720.0,365596.7,199483.0,1927
10021,Multifamily Housing,183.4,39.06,6.51,3.0,2683713.0,4711576.8,74947.0,1986
10019,Multifamily Housing,118.3,38.4,4.42,68.0,1157552.4,3540857.6,65750.0,1924
11367,Multifamily Housing,153.4,52.05,5.98,40.0,2499600.4,8790538.6,115181.0,1954
10003,Multifamily Housing,68.9,19.52,2.6,93.0,938879.1,2768593.5,88500.0,1960
10463,Multifamily Housing,117.7,61.88,5.17,74.0,820966.4,4803844.1,74100.0,1926
10011,Multifamily Housing,120.8,29.55,4.29,81.0,2759357.5,5008890.0,119020.0,1906
11238,Multifamily Housing,130.6,38.8,5.14,59.0,2370715.3,10679280.7,151195.0,1959
10010,Multifamily Housing,184.4,33.84,5.84,8.0,2891785.1,2579758.8,67414.0,1913
10019,Multifamily Housing,110.4,19.48,4.57,89.0,2582813.5,97076.7,101278.0,1963
10021,Multifamily Housing,113.1,33.1,4.21,76.0,3338662.6,8847520.9,182015.0,1958
10028,Multifamily Housing,102.1,19.87,3.86,93.0,1359772.4,4218676.4,89264.0,1928
10027,Multifamily Housing,209.0,34.36,7.1,37.0,8614390.0,9774467.1,180800.0,2007
10003,Multifamily Housing,169.0,50.44,5.46,15.0,2070689.2,1931922.3,52427.0,1910
10011,Multifamily Housing,145.6,49.26,5.15,3.0,3714849.2,6670373.4,132662.0,1989
10027,Multifamily Housing,180.4,41.56,6.63,10.0,1996394.0,5087682.3,67413.0,2003
10011,Multifamily Housing,108.7,32.9,4.02,89.0,3023808.1,7759603.0,169000.0,1906
10128,Multifamily Housing,98.4,34.35,3.55,86.0,2006027.5,3960309.7,109500.0,1910
10075,Multifamily Housing,121.6,27.74,4.77,64.0,1502204.5,5976829.1,94417.0,1938
10036,Multifamily Housing,125.5,6.86,4.42,50.0,1186718.6,2222990.1,50548.0,2007
10003,Multifamily Housing,94.4,29.15,4.69,91.0,1313875.0,139658.1,95117.0,1929
10028,Multifamily Housing,108.0,18.79,4.1,82.0,1056327.8,3615418.0,69707.0,1914
10128,Multifamily Housing,210.9,50.23,6.21,26.0,14244632.4,3454709.5,233012.0,1907
10021,Multifamily Housing,136.0,35.97,5.09,43.0,3074004.2,7782411.8,134807.0,1963
11238,Multifamily Housing,103.7,26.85,4.3,86.0,1692275.6,7488122.5,140595.0,1940
10023,Multifamily Housing,115.0,31.6,4.32,78.0,1305514.1,3897197.3,74654.0,1910
10026,Multifamily Housing,139.7,40.68,5.18,26.0,1685516.6,4418864.8,74087.0,2003
10065,Multifamily Housing,115.7,20.82,3.25,85.0,3566708.4,52112.5,98246.0,1928
10022,Multifamily Housing,186.8,33.12,6.01,8.0,7348834.1,5605266.6,158063.0,1999
10010,Office,162.9,6.26,5.35,78.0,4879358.0,2230.0,104629.0,1913
10025,Multifamily Housing,111.8,23.93,6.72,79.0,954114.3,246340.0,118591.0,1923
11372,Office,51.2,18.39,1.66,100.0,1578670.2,1411600.1,129200.0,1933
11229,Multifamily Housing,93.7,49.41,3.28,79.0,1470160.7,2257805.3,76422.0,2010
11230,Multifamily Housing,114.0,47.98,4.67,79.0,1294284.8,6780562.8,101600.0,1949
11214,Multifamily Housing,113.0,59.59,4.5,75.0,1115851.4,5119301.1,82356.0,1956
11229,Multifamily Housing,123.2,55.61,5.05,70.0,1270779.7,5510585.6,84240.0,1962
11230,Multifamily Housing,127.3,46.93,5.0,54.0,2627286.0,10545781.0,158590.0,1959
11223,Multifamily Housing,173.4,84.56,6.64,27.0,1372691.4,4418737.0,53650.0,1958
10023,Multifamily Housing,94.6,33.18,4.97,87.0,900042.7,114838.7,64615.0,1924
10038,Multifamily Housing,161.8,44.69,5.03,13.0,1368054.8,1237166.7,37170.0,1972
10017,Multifamily Housing,129.2,69.8,4.65,36.0,854410.7,1690509.2,35581.0,2004
10024,Multifamily Housing,139.6,21.78,4.43,25.0,1006947.8,778481.8,29460.0,1900
10022,Multifamily Housing,197.1,24.55,6.48,3.0,4655200.9,3832261.6,95162.0,1927
11221,Multifamily Housing,181.4,81.55,7.37,14.0,509693.9,3007321.7,27792.0,1910
10468,Multifamily Housing,130.2,118.99,5.33,76.0,385626.6,1778984.9,24161.0,1923
10468,Multifamily Housing,77.8,83.09,3.0,97.0,550878.9,1449403.3,42000.0,1923
11213,Multifamily Housing,100.6,60.75,4.05,97.0,350197.0,1787153.1,31104.0,1921
11216,Multifamily Housing,147.9,95.72,5.91,45.0,510937.0,2154462.4,27042.0,1900
11213,Multifamily Housing,165.5,60.74,6.76,65.0,520486.2,3286018.8,32666.0,1921
10457,Multifamily Housing,105.8,106.11,4.11,81.0,846672.3,3234668.9,60105.0,1927
10451,Multifamily Housing,105.4,51.22,3.69,80.0,6739948.2,10931446.8,319309.0,2009
10460,Multifamily Housing,127.1,67.88,4.83,39.0,1820024.0,5497423.6,93892.0,2004
10031,Multifamily Housing,128.1,62.78,4.61,50.0,2492702.1,4576173.4,100756.0,2009
10451,Multifamily Housing,129.8,55.44,4.73,50.0,2114861.1,4942282.0,95227.0,2010
10455,Multifamily Housing,99.2,51.91,3.62,85.0,5209509.3,11178771.7,291333.0,2012
10029,Multifamily Housing,114.9,62.82,4.33,69.0,5575819.0,14781485.4,295740.0,2011
10460,Multifamily Housing,126.7,86.23,5.16,69.0,711441.9,4171169.7,55200.0,1931
10451,Multifamily Housing,108.6,53.26,4.08,80.0,4570492.5,11571048.0,250000.0,2012
10027,Multifamily Housing,119.8,64.71,4.44,64.0,1809290.4,4068107.3,84745.0,2011
10009,Multifamily Housing,109.6,72.6,4.03,73.0,723796.9,2125112.0,43868.0,1973
10457,Multifamily Housing,136.2,116.42,5.53,57.0,555814.2,3241368.7,40050.0,1927
10460,Multifamily Housing,127.1,103.66,4.88,42.0,675451.0,2254193.3,36776.0,2008
10457,Multifamily Housing,159.0,207.93,6.64,34.0,435299.6,2826393.6,28440.0,1926
10456,Multifamily Housing,179.3,98.85,7.2,22.0,502229.2,2598724.9,25370.0,1914
10457,Multifamily Housing,116.5,73.76,4.71,75.0,743009.6,4139800.3,60720.0,1927
10030,Multifamily Housing,136.6,43.84,5.13,49.0,1141472.6,3450811.9,55423.0,1998
10457,Multifamily Housing,118.1,68.33,4.96,34.0,320053.8,2279809.3,30118.0,1906
10456,Multifamily Housing,156.6,115.19,6.14,32.0,1028810.6,3825543.8,47975.0,1931
11377,Multifamily Housing,141.4,56.37,5.56,50.0,1069604.3,4283813.6,58000.0,1982
10027,Multifamily Housing,140.6,66.62,5.17,45.0,630207.0,1709455.5,28351.0,2007
10457,Multifamily Housing,120.2,81.49,4.78,70.0,550975.1,2682862.4,40050.0,1927
10025,Multifamily Housing,133.3,5.69,5.16,43.0,1360366.5,4641897.5,71227.0,1991
10027,Multifamily Housing,133.2,43.53,5.09,45.0,2180451.8,7099732.5,112000.0,1987
10460,Multifamily Housing,201.1,598.98,6.25,11.0,9975231.6,6927703.5,200529.0,1973
10457,Multifamily Housing,156.2,69.34,5.75,23.0,2308289.3,5243558.9,84062.0,2000
10457,Multifamily Housing,193.7,137.4,7.88,14.0,883429.8,4816634.1,42435.0,1927
10457,Multifamily Housing,131.5,88.26,5.25,63.0,835103.1,3849271.8,53018.0,1928
10457,Multifamily Housing,121.9,53.89,4.69,50.0,1587188.8,5012376.3,86857.0,2005
10460,Multifamily Housing,215.8,110.94,6.81,6.0,14419840.2,11318319.8,276135.0,1974
10457,Multifamily Housing,118.5,80.36,4.49,68.0,1889489.4,5664549.7,104278.0,2007
10027,Multifamily Housing,127.6,72.18,4.9,56.0,1117369.9,3279186.5,55808.0,2006
10016,Multifamily Housing,191.5,77.99,7.58,4.0,4317529.5,1432844.2,134207.0,1972
10021,Multifamily Housing,138.2,30.21,5.37,49.0,1864565.0,239291.5,80369.0,1975
10457,Multifamily Housing,133.4,88.51,5.52,54.0,679655.4,4038718.2,49768.0,1931
10028,Multifamily Housing,129.2,29.54,4.26,57.0,10077625.1,1050124.3,312586.0,2007
10065,Multifamily Housing,192.3,42.36,6.48,14.0,11818644.9,858851.4,255961.0,2000
10010,Multifamily Housing,294.6,27.12,9.64,1.0,10693349.5,8949797.2,147718.0,2008
10014,Multifamily Housing,221.1,23.0,7.19,1.0,8254723.1,6988856.1,153386.0,2009
10044,Multifamily Housing,104.0,47.69,4.04,84.0,3599170.3,11146834.0,225723.0,2005
10001,Multifamily Housing,108.3,65.88,4.27,79.0,2405572.9,10133040.1,176000.0,1929
11101,Multifamily Housing,140.6,2544.46,4.6,44.0,2749133.6,2751863.6,84757.0,2007
10452,Multifamily Housing,173.8,88.45,6.78,20.0,2661278.3,10246021.1,115000.0,1997
10026,Multifamily Housing,104.8,56.74,4.27,87.0,842721.7,4620596.7,75000.0,1910
10452,Multifamily Housing,186.6,95.02,7.26,20.0,2528351.5,9013685.2,96774.0,1997
10044,Multifamily Housing,153.2,43.65,5.72,27.0,6465067.2,16259152.0,251047.0,2007
11432,Multifamily Housing,131.2,122.75,5.4,60.0,1046512.8,5335533.1,69654.0,1955
10003,Multifamily Housing,238.6,28.56,8.98,2.0,6201923.1,13488977.0,140970.0,2005
10024,Multifamily Housing,197.3,49.04,6.53,12.0,14634009.9,13030979.7,304567.0,2008
10022,Multifamily Housing,150.0,28.55,4.81,22.0,8996830.3,6289170.4,235470.0,2008
10007,Multifamily Housing,141.6,32.06,5.4,29.0,10632305.9,31399346.0,483429.0,1990
10044,Multifamily Housing,153.1,45.83,5.62,35.0,3443710.3,7626602.8,126343.0,2007
10019,Multifamily Housing,195.7,21.62,7.95,3.0,8258115.7,83775.8,243012.0,2003
10044,Multifamily Housing,119.5,41.2,4.39,63.0,5024854.6,11684796.4,242953.0,2008
10035,Multifamily Housing,135.7,43.93,4.6,45.0,6339772.2,6869922.9,201605.0,2009
10467,Multifamily Housing,120.0,50.59,5.02,66.0,696344.6,4983987.7,65071.0,1956
11372,Multifamily Housing,110.5,37.76,5.52,88.0,1315663.8,3087499.7,108000.0,1940
11226,Multifamily Housing,119.8,44.93,4.92,55.0,1020371.2,7317277.8,97332.0,1938
11218,Multifamily Housing,126.2,57.07,5.07,65.0,1517338.5,7411309.8,104100.0,1961
11377,Multifamily Housing,110.8,29.48,6.29,69.0,510155.0,132741.2,45570.0,1937
